date,station,pms_ls,pms_rtt,pms_topp,ago_ls,ago_rtt,ago_topp,pmscl_stock,pms_prod,agocl_stock,ago_prod,pms_var,ago_var,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.14.JUNE,tako,685.01,,,156.95,,,8130,,6810,,15.01,-23.05,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.14.JUNE,daboa,24.31,,,0,,,4300,,4800,,4.31,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.14.JUNE,esip,177.37,,,350.17,,,1230,,2860,,-12.63,10.17,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.14.JUNE,bawd,2387.48,20.18,,606.66,20.2,,4240,,13170,,7.3,-23.54,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.14.JUNE,debi,2138.81,,,963.04,,,25560,,32740,,-21.19,33.04,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.14.JUNE,anymame,662.6,,72,185.11,,,19560,9000,16330,,20.6,-4.89,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.14.JUNE,tetr,1006.73,,,570.92,,,10560,9000,6730,,26.73,-19.08,,,,,,,,,,,,,,,,,,,,,,,,,
Sat.14.JUNE,abokai,4232.76,,72,1259.58,,,26680,9000,3840,,320.76,19.58,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,odor,193.55,,,178.3,,,3800,,1760,,33.55,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,shuk1,230.21,,,33.66,,,5060,,1020,,0.21,3.66,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,shuk2,207.03,,,16.29,,,5060,,400,,17.03,-13.71,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,agbo,319.28,,,39.79,,,7600,,1860,,-0.72,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,nmai,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,oyib,571.68,,,506.64,,,22240,,14190,,-8.32,46.64,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,danf,604.06,,,101.8,,,8830,,5370,4500,4.06,-8.2,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,TAIF,782.39,,,149.48,,36,7890,,5590,4500,-7.61,13.48,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,kata,372.04,,,222.88,,,7890,,2710,,-7.96,12.88,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,botw,798.94,,,337.3,,,17670,,17100,,18.94,-12.7,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,asha,803.58,,,461.37,,,6780,,12510,,43.58,21.37,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,ayik,272.87,,,0,,,2150,,270,,-17.13,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,odum,383.54,,,127.77,,,4820,,5560,,13.54,-2.23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,ashal1,43.32,,,47.28,,,1300,,900,,13.32,-12.72,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,ashal2,582.62,,,328.77,,,13600,,9800,,32.62,-51.23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,nurse,111.88,,,52.85,,,2960,,1330,,-28.12,-37.15,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,mayer,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,borts,0,,,47.72,,,510,,2740,,0,-62.28,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,ablek,161.1,,,85.18,,,3720,,4490,,-8.9,15.18,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,danch,240.94,,18,0,,,3530,2250,450,,-27.06,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,aman,597.09,,,124.06,,,9400,,1850,,7.09,-5.94,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,bego,1214.74,,,1116.21,,,18190,,5150,,-25.26,26.21,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,teach,145.26,,,157.69,,,4070,,12900,9000,-14.74,-22.31,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,asiak,803,,,453.41,,,9680,,13910,,-17,3.41,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,adeis,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,kofo,108.05,,,238.92,,,3900,,2720,,18.05,-41.08,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,ason,113.52,,,93.07,,,8380,,3490,,33.52,63.07,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,akiman,248.98,,,66.4,,,2830,,4530,,-1.02,-3.6,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,asonk,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,ynkrum,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,essien,384.54,,,190.85,,,6620,,1710,,-5.46,0.85,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,tred,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,paky,387.56,,,85.91,,,8960,,9530,,17.56,-14.09,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,obua,475.87,,,641.33,,,17440,,5700,,15.87,31.33,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,akapo,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,konko,309.08,,,18.69,,,1510,,5410,,9.08,-1.31,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,kodi,216.76,,,58.84,,,3230,,11660,,-13.24,-31.16,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,hema,731.8,,,339.11,,,12950,,20260,,1.8,-0.89,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,toas,4594.35,,144,6159.2,,,20970,18000,37670,,-89.65,49.2,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,otaf,127.06,,,130.99,,,3980,,4690,,-2.94,-19.01,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,aboab,151.77,,,0,,,7910,,860,,-8.23,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,asuos,296.63,,,488.88,,,13020,,7630,,-3.37,8.88,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,akrop,325.27,,,312.23,,,2270,,9370,,5.27,2.23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,tep,272.53,,,110.41,,,940,,5130,,-7.47,10.41,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,anyi,122.76,,72,57.6,,,10290,9000,5130,,-19.24,-12.4,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,ahen,81.94,,,935.05,149.01,,1360,,24660,,1.94,-43.96,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,abof1,451.42,,,2371.68,55.52,,14810,,14130,,1.42,16.16,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,abof2,126.26,,,800.83,,,4130,,7690,,6.26,-9.17,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,nyin,458.03,,72,713.74,,,13600,9000,15940,,-13.97,3.74,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,adank,0,,,0,,,580,,960,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,aboas,666.43,,,854.253,,,16250,,14510,,6.43,14.253,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,atagogo,259.17,,,127.77,,,3480,,4620,,-0.83,7.77,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,wiam,830.31,,,298.91,,,10350,,8530,,10.31,8.91,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,agon,2001.817,,,400.628,,72,17620,,17620,9000,11.817,-181.372,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,droman,145.93,,,97.04,,,4630,,3140,,-14.07,-2.96,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,ejur,256.06,,,11.83,,72,9360,,9980,9000,-3.94,-20.17,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,agon2,295.96,,,335.92,,,3170,,8380,,25.96,15.92,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,kube,138.11,,,94.64,,,3570,,4930,,18.11,-25.36,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,suny,309.59,,,11.83,,,6910,,8850,,9.59,-8.17,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,yawh,514.1,,,48.9,,,2930,,9990,,4.1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,mantuk,77.8,,,682.18,25.05,,540,,1470,,37.8,-12.87,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,drob,0,,,102.52,,,500,,5730,,0,2.52,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,afrisi,211.3,,,182.99,,,660,,5050,,1.3,2.99,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,ntrotr,1080.44,,,131.15,,,13050,,25710,,10.44,21.15,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,chira,194.67,,,610.42,,,6880,,22810,,-5.33,-9.58,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,nsoatr,691.54,,,251.52,,,11100,,18540,,11.54,1.52,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,tnkwae,259.64,,,139.56,,,2220,,9680,,-20.36,19.56,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,tforik,457.89,,,60.55,,,10530,,2600,,-32.11,0.55,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,wkoase,391.42,,,39.42,,,13520,,2450,,1.42,-10.58,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,mks1,226.42,40,,295.93,40,,1400,,2400,,-23.58,-34.07,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,mks2,139.51,,,82.8,,,10020,,2720,,-10.49,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,mks3,349.46,,,786.35,,,8570,,23850,,19.46,26.35,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,mks4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,salt1,253.51,,,225.23,,,2000,,3970,,-6.49,5.23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,salt2,322.99,,,129.33,,,9770,,2100,,2.99,-20.67,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,afosu,158.18,,,35.48,,,5260,,5860,,-1.82,15.48,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,asik,1653.77,40,,380.6,20,,18140,,7410,,-26.23,-29.4,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,ajuk,735.08,40,,291.97,20,,8550,,2350,,-4.92,-28.03,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,jamr,1671.22,40,,178.34,20,,16820,,4170,,-18.78,-21.66,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,kunt,593.2,30,,175.07,20,,4170,,5210,,-16.8,-14.93,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,kas1,437.46,,,454.26,,,3520,,2000,,17.46,-5.74,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,kas2,125.54,,,9.46,,,2020,,2200,,-4.46,439.46,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,kas3,372.72,,,202.9,,,2520,,4480,,2.72,-7.1,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,fett,1152.16,40,,1761.89,30,,31930,,25740,,2.16,21.89,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,apajn,773.5,20,,374.93,40,,12700,,5070,,-46.5,-45.07,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,eshie,613.28,20,,134.7,20,,1860,,2840,,-16.72,4.7,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,swed,296.55,,,66.41,,,770,,5530,,-3.45,6.41,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,ccoast,814.35,,,138.57,,,11700,,6020,,-25.65,-21.43,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,jukw,0,,,332.14,,,21500,,6580,,-1250,-17.86,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,ankwant,153.93,,,118.31,,,3370,,6510,,3.93,8.31,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,elub,2070.28,,216,2499.03,,,30210,27000,14850,,44.28,-90.97,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,tako,327.54,,,227.95,,,7800,,6600,,-2.46,17.95,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,daboa,61.39,,,0,,,4240,,4800,,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,esip,93.48,,,15.77,,,1140,,2840,,3.48,-4.23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,bawd,740.35,,,1120.64,,,3520,,12140,,20.35,90.64,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,debi,1935.55,,,671.43,,,23650,,32040,,25.55,-28.57,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,anymame,198.75,,,798.86,,152,19360,,34700,19000,-1.25,16.86,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,tetr,259.42,,,231.11,,,10300,,6500,,-0.58,1.11,,,,,,,,,,,,,,,,,,,,,,,,,
Sun.15.JUNE,abokai,3496.08,,,798.88,,,22940,,3020,,-243.92,-21.12,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,odor,242.73,,,210.12,,,3570,,1550,,12.73,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,shuk1,190.74,,,63.34,,,4870,,960,,0.74,3.34,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,shuk2,238.58,,,0,,,4830,,400,,8.58,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,agbo,310.77,,,49.66,,,7290,,1800,,0.77,-10.34,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,nmai,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,oyib,551.71,,,192.4,,,21690,,14000,,1.71,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,danf,604.46,,,121.5,,,8230,,5230,,4.46,-18.5,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,TAIF,733.21,,108,204.658,,,10270,3000,5390,,5.21,4.658,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,kata,405.89,,,310.18,,,7480,,2410,,-4.11,10.18,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,botw,619.79,,,245.13,,,17050,,16850,,-0.21,-4.87,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,asha,488.59,,,299.34,,,6310,,12220,,18.59,9.34,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,ayik,109.84,,,0,,,2040,,270,,-0.16,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,odum,208.68,,,84.4,,,4610,,5480,,-1.32,4.4,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,ashal1,125.7,,,0,,,1190,,900,,15.7,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,ashal2,590.22,,,164.68,,,12990,,9660,,-19.78,24.68,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,nurse,125.25,,,12.26,,,2850,,1310,,15.25,-7.74,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,mayer,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,borts,0,,,37.46,,,510,,2690,,0,-12.54,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,ablek,164.9,,,70.97,,,3570,,4400,,14.9,-19.03,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,danch,180.29,,,0,,,3360,,450,,10.29,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,aman,427.64,,,60.73,,,9000,,1790,,27.64,0.73,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,bego,1372.68,,,378.28,,72,16790,,13760,9000,-27.32,-83.72,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,teach,59.63,,,23.77,,,4000,,12870,,-10.37,-6.23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,asiak,427.36,,,1600.84,,,9230,,12330,,-22.64,20.84,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,adeis,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,kofo,138.05,,,106.26,,,3760,,2600,,-1.95,-13.74,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,ason,184.85,,,166.82,,,8190,,3460,,-5.15,136.82,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,akiman,387.5,,,111.27,,,2420,,4400,,-22.5,-18.73,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,asonk,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,ynkrum,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,essien,427.11,,,121.45,,,6190,,1590,,-2.89,1.45,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,tred,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,paky,354.83,,,84.38,,,8620,,9440,,14.83,-5.62,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,obua,692.7,,,641.93,,,16760,,5080,,12.7,21.93,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,akapo,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,konko,222.1,,,41.8,,,1290,,5370,,2.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,kodi,240.45,,,662.3,,,2980,,10980,,-9.55,-17.7,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,hema,915.12,,,324.82,,,12040,,19930,,5.12,-5.18,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,toas,5014.6,,72,3537.13,,216,24970,9000,61060,27000,-57.4,-288.87,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,otaf,148.01,,,37,,,3830,,4640,,-1.99,-13,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,aboab,171.12,,,0,,,7720,,860,,-18.88,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,asuos,277.13,,,72.57,,,12760,,7570,,17.13,12.57,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,akrop,200,,,496.78,,,2080,,8870,,10,-3.22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,tep,168.97,,36,0,,,5240,4500,5130,,-67.03,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,anyi,339.37,,,208.98,,,9940,,4930,,-10.63,8.98,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,ahen,193.09,,,828.05,,,1140,,23810,,-26.91,-21.95,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,abof1,541.19,,,1538.25,,,14290,,12600,,21.19,8.25,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,abof2,136.08,,,293.55,,,4010,,7390,,16.08,-6.45,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,nyin,315.96,,,220.83,,,13280,,15710,,-4.04,-9.17,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,adank,13.34,,,0,,,560,,960,,-6.66,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,aboas,850.12,,,531.769,,,15380,,13990,,-19.88,11.769,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,atagogo,306.25,,,205.04,,,3180,,4420,,6.25,5.04,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,wiam,1053.2,,,371.4,,,9270,,8170,,-26.8,11.4,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,agon,1162.942,,,198.568,,,16470,,17420,,12.942,-1.432,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,droman,126.25,,,7.38,,,4510,,3130,,6.25,-2.62,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,ejur,290.65,,,92.85,,,9030,,9880,,-39.35,-7.15,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,agon2,407.22,,,317.01,,,2760,,8060,,-2.78,-2.99,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,kube,135.53,,,221.13,,,3400,,4700,,-34.47,-8.87,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,suny,334.95,,,12.62,,,6580,,8840,,4.95,2.62,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,yawh,384.17,,,138.79,,,2540,,9860,,-5.83,8.79,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,mantuk,55.07,,36,86.75,,,4950,4500,1390,,-70.93,6.75,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,drob,150.54,,108,175.38,,,13750,13500,5560,,-207.46,5.38,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,afrisi,217.41,,72,102.52,,,9340,9000,4950,,-174.59,2.52,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,ntrotr,1102.89,,,298.04,,,11970,,25440,,22.89,28.04,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,chira,167.05,,,86.35,,,6720,,22730,,7.05,6.35,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,nsoatr,866.49,,108,817.74,,,23750,13500,17730,,-91.51,7.74,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,tnkwae,133.07,,,46.41,,,2080,,9630,,-6.93,-3.59,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,tforik,298.69,,,10,,,10230,,2590,,-1.31,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,wkoase,647.04,,,44.15,,,12870,,2400,,-2.96,-5.85,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,mks1,134.31,,,38.45,,,1250,,2380,,-15.69,18.45,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,mks2,157.97,,,406.68,,,9850,,2350,,-12.03,36.68,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,mks3,212.92,,,406.46,,,8370,,23460,,12.92,16.46,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,mks4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,salt1,552.57,,,126.55,,,1490,,3810,,42.57,-33.45,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,salt2,372.26,,,65.81,,,9390,,2050,,-7.74,15.81,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,afosu,133.34,,,54.96,,,5090,,5800,,-36.66,-5.04,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,asik,1007.25,,,54.08,,,17120,,7370,,-12.75,14.08,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,ajuk,834,,,138.6,,,7690,,2190,,-26,-21.4,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,jamr,1026.69,,,188.25,,,15790,,3980,,-3.31,-1.75,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,kunt,446.11,,,114.35,,,3730,,5100,,6.11,4.35,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,kas1,421.27,,,256.69,,,3070,,1750,,-28.73,6.69,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,kas2,189.47,,,0,,,1830,,2200,,-0.53,0,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,kas3,402.63,,,234.21,,,2110,,4240,,-7.37,-5.79,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,fett,1079.29,,,2084.94,,,30870,,23650,,19.29,-5.06,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,apajn,721.7,,,486.04,,,11980,,4570,,1.7,-13.96,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,eshie,913.01,,,83.21,,,960,,2770,,13.01,13.21,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,swed,224.9,,,47.32,,,540,,5490,,-5.1,7.32,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,ccoast,823.77,,,81.23,,,10850,,5960,,-26.23,21.23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,jukw,785.21,25.14,,200.74,,,20740,,6360,,0.07,-19.26,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,ankwant,106.42,,,55.21,,,3250,,6460,,-13.58,5.21,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,elub,1144.22,,,1258.36,,238,29050,,50080,36000,-15.78,250.36,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,tako,381.9,,,156.71,,,7460,,6490,,41.9,46.71,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,daboa,187.69,,,51.65,,,4100,,4780,,47.69,31.65,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,esip,178.33,,,26.03,,,960,,2800,,-1.67,-13.97,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,bawd,683.07,,,655.07,,,2840,,11480,,3.07,-4.93,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,debi,1235.06,,,397.34,,,22400,,31680,,-14.94,37.34,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,anymame,246.84,,,94.61,,,19110,,34600,,-3.16,-5.39,,,,,,,,,,,,,,,,,,,,,,,,,
Mon.16.JUNE,tetr,219.1,,,269.06,,,10070,,6230,,-10.9,-0.94,,,,,,,,,,,,,,,,,,,,,,,,,
